Ano;Código Município;Município;UF;IBC;Cobertura Pop. 4G5G;Densidade SMP;HHI SMP;Densidade SCM;HHI SCM;Adensamento Estações;Fibra;Cobertura área agricultável
2022;4316105;Ronda Alta - RS;RS;54,50;86,0001;60,06;47;8,94;55;5,11;100;
2022;4316204;Rondinha - RS;RS;52,83;90,7066;50,79;31;16,68;24;10,01;100;
2022;4316303;Roque Gonzales - RS;RS;56,24;77,1644;61,54;41;16,67;75;10,13;100;
2022;4316402;Rosário do Sul - RS;RS;65,72;91,2619;77,27;61;31,48;86;5,91;100;
2022;4316428;Sagrada Família - RS;RS;48,95;95,9584;15,24;67;11,20;17;20,15;100;
2022;4316436;Saldanha Marinho - RS;RS;65,00;93,2365;94,19;58;8,80;60;19,41;100;
2022;4316451;Salto do Jacuí - RS;RS;56,46;87,9633;67,86;49;17,83;27;4,90;100;
2022;4316477;Salvador das Missões - RS;RS;55,60;94,0053;49,18;77;4,93;41;17,37;100;
2022;4316501;Salvador do Sul - RS;RS;72,27;95,2241;81,06;41;77,21;33;12,11;100;
2022;4316600;Sananduva - RS;RS;59,84;85,8544;72,34;33;24,95;66;6,10;100;
2022;4316709;Santa Bárbara do Sul - RS;RS;58,35;83,6125;74,46;56;22,32;26;6,15;100;
2022;4316733;Santa Cecília do Sul - RS;RS;48,10;77,3063;13,98;62;0,26;78;29,86;100;
2022;4316758;Santa Clara do Sul - RS;RS;54,59;80,6341;63,33;66;15,44;17;7,26;100;
2022;4316808;Santa Cruz do Sul - RS;RS;70,14;95,2908;84,70;62;41,14;88;8,00;100;
2022;4316907;Santa Maria - RS;RS;73,31;98,6659;93,12;86;41,78;79;7,73;100;
2022;4316956;Santa Maria do Herval - RS;RS;58,48;94,4111;52,15;64;31,16;23;10,51;100;
2022;4316972;Santa Margarida do Sul - RS;RS;49,69;43,7316;76,20;26;6,72;40;19,25;100;
2022;4317004;Santana da Boa Vista - RS;RS;54,58;57,2451;64,91;49;20,31;69;11,86;100;
2022;4317103;"Sant'Ana do Livramento - RS";RS;66,39;94,1599;80,36;81;23,12;79;8,29;100;
2022;4317202;Santa Rosa - RS;RS;69,77;96,5478;83,49;80;40,49;74;4,33;100;
2022;4317251;Santa Tereza - RS;RS;60,99;95,8522;77,31;3;21,94;46;22,14;100;
2022;4317301;Santa Vitória do Palmar - RS;RS;61,94;87,9150;79,83;25;20,84;85;9,68;100;
2022;4317400;Santiago - RS;RS;65,11;91,5361;78,34;51;30,94;84;5,11;100;
2022;4317509;Santo Ângelo - RS;RS;71,33;95,1316;88,09;75;41,46;88;5,85;100;
2022;4317558;Santo Antônio do Palma - RS;RS;57,05;97,0749;71,75;2;12,22;40;15,93;100;
2022;4317608;Santo Antônio da Patrulha - RS;RS;65,34;90,8212;79,26;57;36,19;56;8,92;100;
2022;4317707;Santo Antônio das Missões - RS;RS;56,87;63,5318;73,49;32;27,44;58;11,32;100;
2022;4317756;Santo Antônio do Planalto - RS;RS;61,95;99,3830;87,00;10;1,00;77;23,93;100;
2022;4317806;Santo Augusto - RS;RS;59,17;91,8383;73,07;37;9,66;84;4,79;100;
2022;4317905;Santo Cristo - RS;RS;56,69;70,8214;58,30;58;30,79;64;3,26;100;
2022;4317954;Santo Expedito do Sul - RS;RS;52,33;85,4609;35,87;54;20,70;48;7,09;100;
2022;4318002;São Borja - RS;RS;65,80;90,1105;77,41;76;29,87;83;4,47;100;
2022;4318051;São Domingos do Sul - RS;RS;62,03;98,6561;61,78;4;36,26;67;18,15;100;
2022;4318101;São Francisco de Assis - RS;RS;54,45;71,7938;60,64;58;8,31;86;3,78;100;
2022;4318200;São Francisco de Paula - RS;RS;65,42;77,0338;92,51;59;19,62;76;22,07;100;
2022;4318309;São Gabriel - RS;RS;58,89;90,3527;73,51;42;16,80;47;7,98;100;
2022;4318408;São Jerônimo - RS;RS;58,70;79,0579;60,38;44;34,51;67;4,75;100;
2022;4318424;São João da Urtiga - RS;RS;57,62;92,6309;65,80;14;15,17;69;11,20;100;
2022;4318432;São João do Polêsine - RS;RS;49,97;87,3761;14,35;58;14,25;76;12,58;100;
2022;4318440;São Jorge - RS;RS;62,68;86,8607;93,41;2;13,34;63;28,61;100;
2022;4318457;São José das Missões - RS;RS;27,67;97,1681;7,12;63;15,46;21;14,11;0;
2022;4318465;São José do Herval - RS;RS;66,08;90,2519;85,35;68;2,45;71;43,80;100;
2022;4318481;São José do Hortêncio - RS;RS;65,95;100,0000;81,83;14;34,55;59;18,73;100;
2022;4318499;São José do Inhacorá - RS;RS;47,19;89,1071;4,99;45;23,29;36;13,85;100;
2022;4318507;São José do Norte - RS;RS;52,39;78,7134;66,57;43;11,35;19;3,93;100;
2022;4318606;São José do Ouro - RS;RS;39,08;87,7843;70,10;32;22,27;62;7,31;0;
2022;4318614;São José do Sul - RS;RS;66,62;99,9528;92,88;2;31,91;49;21,87;100;
2022;4318622;São José dos Ausentes - RS;RS;33,54;50,4428;67,44;24;34,52;44;11,98;0;
2022;4318705;São Leopoldo - RS;RS;73,27;100,0000;91,95;85;40,38;85;7,28;100;
2022;4318804;São Lourenço do Sul - RS;RS;62,85;85,2407;64,21;88;29,31;72;7,94;100;
2022;4318903;São Luiz Gonzaga - RS;RS;63,96;91,1293;77,99;69;23,44;71;6,23;100;
2022;4319000;São Marcos - RS;RS;67,88;99,0550;80,61;67;41,86;40;10,27;100;
2022;4319109;São Martinho - RS;RS;56,00;92,0173;68,40;22;6,38;60;9,12;100;
2022;4319125;São Martinho da Serra - RS;RS;29,06;58,6493;46,31;2;17,31;76;17,71;0;
2022;4319158;São Miguel das Missões - RS;RS;51,97;52,5138;66,26;69;21,34;17;9,44;100;
2022;4319208;São Nicolau - RS;RS;52,94;71,1185;73,28;44;5,72;32;9,77;100;
2022;4319307;São Paulo das Missões - RS;RS;51,49;73,1977;46,58;23;20,52;63;8,55;100;
2022;4319356;São Pedro da Serra - RS;RS;51,42;99,1787;45,64;21;8,15;21;14,09;100;
2022;4319364;São Pedro das Missões - RS;RS;51,09;99,9298;18,72;69;4,42;31;28,45;100;
2022;4319372;São Pedro do Butiá - RS;RS;55,23;93,0424;59,98;6;20,69;27;16,28;100;
2022;4319406;São Pedro do Sul - RS;RS;58,53;85,1719;72,04;52;24,83;26;7,49;100;
2022;4319505;São Sebastião do Caí - RS;RS;64,15;100,0000;86,66;36;21,84;51;10,23;100;
2022;4319604;São Sepé - RS;RS;60,48;84,0607;77,10;40;24,74;54;9,42;100;
2022;4319703;São Valentim - RS;RS;57,71;91,3032;70,67;46;7,26;43;15,31;100;
2022;4319711;São Valentim do Sul - RS;RS;63,22;97,9015;62,82;32;35,73;50;22,65;100;
2022;4319737;São Valério do Sul - RS;RS;26,85;57,7403;46,01;10;6,71;79;13,10;0;
2022;4319752;São Vendelino - RS;RS;68,51;100,0000;91,50;28;27,92;54;29,60;100;
2022;4319802;São Vicente do Sul - RS;RS;55,93;74,0710;74,74;49;17,46;30;8,23;100;
2022;4319901;Sapiranga - RS;RS;65,50;99,8267;78,82;68;20,79;81;5,07;100;
2022;4320008;Sapucaia do Sul - RS;RS;70,53;100,0000;81,05;83;40,53;79;5,42;100;
2022;4320107;Sarandi - RS;RS;60,94;96,3807;87,96;40;9,52;50;5,10;100;
2022;4320206;Seberi - RS;RS;58,68;85,6112;65,50;33;23,95;74;5,58;100;
2022;4320230;Sede Nova - RS;RS;34,57;97,5590;69,99;4;6,99;25;12,32;0;
2022;4320263;Segredo - RS;RS;44,52;49,6661;50,99;5;7,96;59;8,32;100;
2022;4320305;Selbach - RS;RS;57,05;84,7522;62,91;74;2,02;77;9,79;100;
2022;4320321;Senador Salgado Filho - RS;RS;59,26;97,6784;71,33;6;16,30;54;18,70;100;
2022;4320354;Sentinela do Sul - RS;RS;51,35;79,8907;55,81;7;6,62;65;12,56;100;
2022;4320404;Serafina Corrêa - RS;RS;63,27;98,2186;72,47;63;40,41;10;5,89;100;
2022;4320453;Sério - RS;RS;50,19;72,0898;42,12;17;11,16;76;17,17;100;
2022;4320503;Sertão - RS;RS;58,02;74,9260;65,04;46;23,18;64;15,03;100;
2022;4320552;Sertão Santana - RS;RS;57,24;80,9228;63,92;13;36,56;36;11,37;100;
2022;4320578;Sete de Setembro - RS;RS;52,94;80,6503;53,15;2;10,55;58;27,31;100;
2022;4320602;Severiano de Almeida - RS;RS;64,55;78,9330;79,26;75;29,09;69;14,67;100;
2022;4320651;Silveira Martins - RS;RS;62,32;87,3140;63,88;9;40,59;67;23,26;100;
2022;4320677;Sinimbu - RS;RS;41,54;40,8589;21,31;59;4,20;82;9,71;100;
2022;4320701;Sobradinho - RS;RS;62,98;99,9380;79,55;22;23,55;70;7,03;100;
2022;4320800;Soledade - RS;RS;64,39;87,5132;71,49;77;34,88;61;7,78;100;
2022;4320859;Tabaí - RS;RS;53,03;96,9599;36,63;10;24,39;56;7,47;100;
2022;4320909;Tapejara - RS;RS;61,78;97,6193;82,22;41;9,63;74;6,11;100;
2022;4321006;Tapera - RS;RS;62,27;98,5428;78,89;71;20,18;24;7,86;100;
2022;4321105;Tapes - RS;RS;65,68;94,9933;85,43;55;27,23;63;7,96;100;
2022;4321204;Taquara - RS;RS;63,91;94,8145;74,81;62;21,84;82;6,26;100;
2022;4321303;Taquari - RS;RS;66,99;99,1164;87,21;42;35,67;57;6,61;100;
2022;4321329;Taquaruçu do Sul - RS;RS;57,65;98,7363;69,18;4;19,18;40;10,68;100;
2022;4321352;Tavares - RS;RS;57,42;84,5496;77,02;25;0,87;77;15,98;100;
2022;4321402;Tenente Portela - RS;RS;54,40;83,7208;57,43;36;20,24;44;4,60;100;
2022;4321436;Terra de Areia - RS;RS;68,01;99,7231;87,63;77;24,75;56;12,96;100;
2022;4321451;Teutônia - RS;RS;70,52;99,1223;91,85;64;41,05;68;4,06;100;
2022;4321469;Tio Hugo - RS;RS;60,60;100,0000;76,86;25;1,06;77;20,40;100;
2022;4321477;Tiradentes do Sul - RS;RS;29,35;53,2815;59,62;40;0,24;80;12,99;0;
2022;4321493;Toropi - RS;RS;47,67;50,2481;42,41;32;19,43;63;13,05;100;
2022;4321501;Torres - RS;RS;73,01;99,0809;91,73;81;36,32;83;15,16;100;
2022;4321600;Tramandaí - RS;RS;76,35;99,7948;92,03;84;58,30;62;15,93;100;
2022;4321626;Travesseiro - RS;RS;40,75;97,3851;61,02;68;19,79;12;30,97;0;
2022;4321634;Três Arroios - RS;RS;52,25;79,9246;29,68;24;26,93;66;19,29;100;
2022;4321667;Três Cachoeiras - RS;RS;59,05;93,1558;67,32;71;13,97;19;18,24;100;
2022;4321709;Três Coroas - RS;RS;65,51;99,1953;82,19;37;29,13;69;8,87;100;
2022;4321808;Três de Maio - RS;RS;62,79;88,6913;70,50;45;30,21;88;4,68;100;
2022;4321832;Três Forquilhas - RS;RS;61,54;70,9887;92,34;76;0,44;69;24,14;100;
2022;4321857;Três Palmeiras - RS;RS;54,62;89,4610;59,16;16;11,84;67;7,07;100;
2022;4321907;Três Passos - RS;RS;61,24;96,3521;78,84;45;9,77;82;3,27;100;
2022;4321956;Trindade do Sul - RS;RS;58,40;77,3735;80,02;45;18,54;49;6,61;100;
2022;4322004;Triunfo - RS;RS;63,36;89,7595;74,97;63;24,43;55;16,36;100;
2022;4322103;Tucunduva - RS;RS;57,39;96,5754;65,68;19;10,99;69;9,02;100;
2022;4322152;Tunas - RS;RS;42,22;62,9801;33,75;24;8,18;26;4,53;100;
2022;4322186;Tupanci do Sul - RS;RS;51,31;86,5969;48,64;7;16,86;36;12,13;100;
2022;4322202;Tupanciretã - RS;RS;60,75;83,5668;72,65;34;30,03;76;3,33;100;
2022;4322251;Tupandi - RS;RS;60,93;98,8818;72,51;17;27,43;47;9,94;100;
2022;4322301;Tuparendi - RS;RS;63,53;89,2677;80,06;33;27,42;82;7,97;100;
2022;4322327;Turuçu - RS;RS;58,84;82,3516;50,95;83;24,99;59;14,62;100;
2022;4322343;Ubiretama - RS;RS;30,56;86,3399;28,23;25;17,65;58;16,71;0;
2022;4322350;União da Serra - RS;RS;31,58;78,1824;50,94;5;2,30;39;42,72;0;
2022;4322376;Unistalda - RS;RS;55,27;51,9299;93,32;16;5,91;74;16,70;100;
2022;4322400;Uruguaiana - RS;RS;66,55;95,6860;79,03;82;24,01;81;7,53;100;
2022;4322509;Vacaria - RS;RS;70,23;95,2156;84,94;79;38,56;81;7,53;100;
2022;4322525;Vale Verde - RS;RS;19,30;65,7089;0,64;44;17,74;22;5,29;0;
2022;4322533;Vale do Sol - RS;RS;54,38;74,7489;59,00;21;22,14;64;8,66;100;
2022;4322541;Vale Real - RS;RS;47,69;94,0072;0,81;58;31,51;23;5,50;100;
2022;4322558;Vanini - RS;RS;55,93;90,8481;43,39;21;23,81;72;16,63;100;
2022;4322608;Venâncio Aires - RS;RS;61,01;91,0485;69,39;67;12,19;90;4,85;100;
2022;4322707;Vera Cruz - RS;RS;59,72;90,8554;65,03;36;20,40;86;5,61;100;
2022;4322806;Veranópolis - RS;RS;68,85;98,6072;81,15;59;43,82;59;9,71;100;
2022;4322855;Vespasiano Corrêa - RS;RS;64,35;94,6858;84,91;68;12,73;54;18,33;100;
2022;4322905;Viadutos - RS;RS;54,89;76,1323;51,58;41;25,13;59;10,48;100;
2022;4323002;Viamão - RS;RS;69,97;99,3665;82,96;87;36,37;73;6,47;100;
2022;4323101;Vicente Dutra - RS;RS;54,87;88,1336;54,33;9;14,96;64;17,86;100;
2022;4323200;Victor Graeff - RS;RS;58,49;84,6947;63,77;69;2,50;84;17,98;100;
2022;4323309;Vila Flores - RS;RS;63,83;95,4470;74,77;56;40,58;9;13,71;100;
2022;4323358;Vila Lângaro - RS;RS;46,02;82,2726;21,07;52;2,94;20;24,04;100;
2022;4323408;Vila Maria - RS;RS;62,37;98,8091;84,84;75;9,52;28;11,33;100;
2022;4323457;Vila Nova do Sul - RS;RS;56,12;66,7505;78,39;24;20,89;28;21,56;100;
2022;4323507;Vista Alegre - RS;RS;56,20;85,7535;71,71;8;21,07;32;12,53;100;
2022;4323606;Vista Alegre do Prata - RS;RS;38,92;94,6256;70,40;8;31,04;6;20,96;0;
2022;4323705;Vista Gaúcha - RS;RS;44,07;99,7644;93,19;3;17,70;59;17,96;0;
2022;4323754;Vitória das Missões - RS;RS;45,18;56,1701;29,14;23;21,49;55;10,22;100;
2022;4323770;Westfália - RS;RS;56,11;98,7162;29,04;38;35,26;57;10,76;100;
2022;4323804;Xangri-lá - RS;RS;79,45;100,0000;91,89;82;62,55;59;35,42;100;
2022;5000203;Água Clara - MS;MS;62,39;72,4244;91,51;72;15,93;78;4,98;100;
2022;5000252;Alcinópolis - MS;MS;37,42;69,2561;70,38;64;27,41;22;14,69;0;
2022;5000609;Amambai - MS;MS;57,99;87,7661;69,22;72;11,53;48;4,24;100;
2022;5000708;Anastácio - MS;MS;56,12;83,7271;65,86;70;1,96;71;4,15;100;
2022;5000807;Anaurilândia - MS;MS;56,49;52,2799;73,38;54;26,37;76;6,53;100;
2022;5000856;Angélica - MS;MS;65,47;90,1690;92,31;76;11,60;74;10,87;100;
2022;5000906;Antônio João - MS;MS;58,60;78,9231;90,82;65;8,41;29;5,37;100;
2022;5001003;Aparecida do Taboado - MS;MS;61,57;91,1322;82,15;80;3,32;77;3,01;100;
2022;5001102;Aquidauana - MS;MS;59,63;77,4798;82,75;77;4,19;74;6,76;100;
2022;5001243;Aral Moreira - MS;MS;25,24;54,4420;44,10;62;3,09;45;4,65;0;
2022;5001508;Bandeirantes - MS;MS;58,29;69,7860;88,88;52;2,34;64;16,79;100;
2022;5001904;Bataguassu - MS;MS;61,62;78,6998;74,78;61;32,77;61;3,62;100;
2022;5002001;Batayporã - MS;MS;58,11;80,3288;72,81;46;16,37;69;4,67;100;
2022;5002100;Bela Vista - MS;MS;54,77;79,7025;67,84;54;3,43;68;3,08;100;
2022;5002159;Bodoquena - MS;MS;53,97;73,8460;72,78;30;11,87;34;11,67;100;
2022;5002209;Bonito - MS;MS;61,77;82,3531;91,53;68;5,44;74;6,34;100;
2022;5002308;Brasilândia - MS;MS;50,12;61,1432;65,15;24;2,94;79;4,32;100;
2022;5002407;Caarapó - MS;MS;57,72;66,2544;69,80;67;22,07;79;2,18;100;
2022;5002605;Camapuã - MS;MS;39,48;79,7172;82,53;49;14,67;57;8,59;0;
2022;5002704;Campo Grande - MS;MS;73,00;99,3695;92,65;81;38,08;88;8,79;100;
2022;5002803;Caracol - MS;MS;28,10;60,1806;48,73;40;4,87;66;9,92;0;
2022;5002902;Cassilândia - MS;MS;61,57;90,4254;83,91;73;9,20;58;4,76;100;
2022;5002951;Chapadão do Sul - MS;MS;61,87;85,7952;90,36;36;12,36;84;4,30;100;
2022;5003108;Corguinho - MS;MS;22,33;43,0710;41,45;5;7,73;74;6,97;0;
2022;5003157;Coronel Sapucaia - MS;MS;50,26;73,1930;51,95;62;7,73;38;3,53;100;
2022;5003207;Corumbá - MS;MS;63,17;89,7906;86,02;80;7,76;71;7,96;100;
2022;5003256;Costa Rica - MS;MS;62,60;87,2172;91,59;45;11,88;80;5,12;100;
2022;5003306;Coxim - MS;MS;61,66;91,8080;89,61;32;26,65;21;6,22;100;
2022;5003454;Deodápolis - MS;MS;59,42;76,3437;82,96;42;15,29;77;4,88;100;
2022;5003488;Dois Irmãos do Buriti - MS;MS;47,00;51,8628;49,26;44;2,83;84;4,50;100;
2022;5003504;Douradina - MS;MS;68,45;93,5535;92,39;73;24,52;54;20,91;100;
2022;5003702;Dourados - MS;MS;70,65;96,7663;89,68;73;36,77;82;6,78;100;
2022;5003751;Eldorado - MS;MS;59,54;78,9941;74,21;80;12,60;71;4,39;100;
2022;5003801;Fátima do Sul - MS;MS;61,22;83,2520;77,23;39;22,86;84;4,85;100;
2022;5003900;Figueirão - MS;MS;15,98;52,8378;8,25;25;1,12;41;9,42;0;
2022;5004007;Glória de Dourados - MS;MS;60,11;85,6793;74,15;38;22,35;72;4,79;100;
2022;5004106;Guia Lopes da Laguna - MS;MS;58,92;87,2351;81,78;68;2,20;57;5,03;100;
2022;5004304;Iguatemi - MS;MS;60,49;75,3586;76,12;74;20,82;73;3,62;100;
2022;5004403;Inocência - MS;MS;34,00;59,9393;77,22;79;5,88;38;7,93;0;
2022;5004502;Itaporã - MS;MS;53,83;85,7335;48,84;54;8,35;79;2,76;100;
2022;5004601;Itaquiraí - MS;MS;52,31;58,3120;60,32;71;9,40;76;2,57;100;
2022;5004700;Ivinhema - MS;MS;59,77;88,8298;76,09;64;4,98;79;5,39;100;
2022;5004809;Japorã - MS;MS;36,37;19,0521;13,21;74;4,41;80;4,09;100;
2022;5004908;Jaraguari - MS;MS;53,94;45,1114;76,12;68;3,00;74;21,00;100;
2022;5005004;Jardim - MS;MS;64,15;92,4504;91,48;77;7,91;76;2,78;100;
2022;5005103;Jateí - MS;MS;58,76;59,5995;64,88;49;35,89;59;23,23;100;
2022;5005152;Juti - MS;MS;62,68;71,8280;76,01;67;34,73;80;4,95;100;
2022;5005202;Ladário - MS;MS;62,33;98,1830;92,76;74;2,73;34;7,74;100;
2022;5005251;Laguna Carapã - MS;MS;29,54;45,9154;62,10;63;2,22;79;7,35;0;
2022;5005400;Maracaju - MS;MS;58,77;81,8685;74,51;60;11,15;77;2,59;100;
2022;5005608;Miranda - MS;MS;56,20;81,4235;68,84;53;3,82;81;3,91;100;
2022;5005681;Mundo Novo - MS;MS;61,67;96,3066;74,72;81;19,18;38;2,60;100;
2022;5005707;Naviraí - MS;MS;61,65;93,7249;83,79;78;13,28;34;4,29;100;
2022;5005806;Nioaque - MS;MS;49,44;50,3102;51,63;76;5,98;82;3,78;100;
2022;5006002;Nova Alvorada do Sul - MS;MS;58,98;76,9225;84,46;46;13,96;54;9,16;100;
2022;5006200;Nova Andradina - MS;MS;60,84;87,5149;83,12;45;16,39;61;5,49;100;
2022;5006259;Novo Horizonte do Sul - MS;MS;40,71;87,4705;74,78;70;7,85;68;14,12;0;
2022;5006275;Paraíso das Águas - MS;MS;20,82;72,4244;4,34;50;0,75;49;12,09;0;
2022;5006309;Paranaíba - MS;MS;66,85;88,7400;89,54;94;25,29;56;7,32;100;
2022;5006358;Paranhos - MS;MS;39,31;53,3419;16,65;66;6,69;23;3,87;100;
2022;5006408;Pedro Gomes - MS;MS;56,68;80,2645;69,29;24;28,51;24;12,00;100;
2022;5006606;Ponta Porã - MS;MS;64,19;85,2163;87,20;75;14,41;80;8,51;100;
2022;5006903;Porto Murtinho - MS;MS;28,11;65,3623;47,59;60;1,61;54;6,48;0;
2022;5007109;Ribas do Rio Pardo - MS;MS;59,68;65,7010;91,67;71;5,59;87;4,32;100;
2022;5007208;Rio Brilhante - MS;MS;56,73;80,0322;76,50;58;3,16;59;7,53;100;
2022;5007307;Rio Negro - MS;MS;56,77;74,5470;85,20;8;8,68;74;10,32;100;
2022;5007406;Rio Verde de Mato Grosso - MS;MS;59,49;87,7732;78,07;43;19,45;40;8,41;100;
2022;5007505;Rochedo - MS;MS;32,72;61,0298;81,78;2;7,55;74;6,41;0;
2022;5007554;Santa Rita do Pardo - MS;MS;44,74;49,3667;46,72;17;5,51;70;9,48;100;
2022;5007695;São Gabriel do Oeste - MS;MS;61,60;88,9237;89,45;44;13,28;63;4,51;100;
2022;5007703;Sete Quedas - MS;MS;55,17;84,4800;48,27;68;15,19;64;6,06;100;
2022;5007802;Selvíria - MS;MS;55,24;76,7758;70,03;68;3,24;61;4,09;100;
2022;5007901;Sidrolândia - MS;MS;55,55;66,1780;70,44;61;7,51;87;4,95;100;
2022;5007935;Sonora - MS;MS;62,56;90,6272;83,88;39;23,57;59;6,89;100;
2022;5007950;Tacuru - MS;MS;39,68;39,8406;33,33;41;7,83;31;6,17;100;
2022;5007976;Taquarussu - MS;MS;32,72;75,1174;76,64;8;3,35;51;9,19;0;
2022;5008008;Terenos - MS;MS;52,45;50,3182;65,98;76;6,29;85;3,78;100;
2022;5008305;Três Lagoas - MS;MS;68,34;96,0874;91,47;75;31,30;49;9,33;100;
2022;5008404;Vicentina - MS;MS;55,06;71,7192;59,38;19;23,94;82;7,89;100;
2022;5100102;Acorizal - MT;MT;53,31;55,8728;67,25;63;3,34;81;13,29;100;
2022;5100201;Água Boa - MT;MT;57,84;81,3895;67,46;75;9,23;76;2,85;100;
2022;5100250;Alta Floresta - MT;MT;71,55;87,3840;91,40;83;45,67;85;4,55;100;
2022;5100300;Alto Araguaia - MT;MT;59,60;87,3368;81,78;36;4,36;78;11,63;100;
2022;5100359;Alto Boa Vista - MT;MT;40,07;63,6511;12,58;20;5,16;59;8,86;100;
2022;5100409;Alto Garças - MT;MT;64,62;95,1226;91,41;49;11,53;63;16,59;100;
2022;5100508;Alto Paraguai - MT;MT;45,69;60,6298;45,78;14;3,96;76;4,16;100;
2022;5100607;Alto Taquari - MT;MT;54,35;92,5377;75,99;16;0,96;27;10,70;100;
2022;5100805;Apiacás - MT;MT;31,99;75,8279;71,61;12;8,86;43;3,88;0;
2022;5101001;Araguaiana - MT;MT;20,30;68,3893;10,00;25;14,56;23;8,78;0;
2022;5101209;Araguainha - MT;MT;42,57;88,1888;93,23;2;12,37;52;32,99;0;
2022;5101258;Araputanga - MT;MT;59,04;84,2391;86,91;50;4,59;62;4,51;100;
2022;5101308;Arenápolis - MT;MT;60,60;96,8140;70,25;41;22,56;57;4,73;100;
2022;5101407;Aripuanã - MT;MT;52,30;62,2116;69,65;62;9,04;44;3,38;100;
2022;5101605;Barão de Melgaço - MT;MT;24,38;50,8161;45,37;14;3,86;77;6,89;0;
2022;5101704;Barra do Bugres - MT;MT;60,31;77,9798;76,88;43;26,10;70;5,10;100;
2022;5101803;Barra do Garças - MT;MT;64,89;87,2359;91,65;77;13,83;73;7,70;100;
2022;5101852;Bom Jesus do Araguaia - MT;MT;40,27;55,3121;22,50;24;2,28;64;6,87;100;
2022;5101902;Brasnorte - MT;MT;45,37;47,4317;56,80;26;9,41;44;3,92;100;
2022;5102504;Cáceres - MT;MT;59,87;84,2154;79,87;50;18,73;54;4,84;100;
2022;5102603;Campinápolis - MT;MT;17,49;30,4894;32,12;27;3,21;61;2,17;0;
2022;5102637;Campo Novo do Parecis - MT;MT;63,95;93,8164;88,41;71;7,91;81;4,36;100;
2022;5102678;Campo Verde - MT;MT;65,62;82,4095;90,53;70;35,24;42;7,85;100;
2022;5102686;Campos de Júlio - MT;MT;61,48;78,6452;90,82;74;4,22;73;9,44;100;
2022;5102694;Canabrava do Norte - MT;MT;20,45;57,6164;25,29;20;11,81;24;7,43;0;
2022;5102702;Canarana - MT;MT;55,43;77,4337;68,16;61;15,55;39;2,58;100;
2022;5102793;Carlinda - MT;MT;58,09;54,2439;66,04;82;32,10;74;6,45;100;
2022;5102850;Castanheira - MT;MT;41,20;48,9513;40,34;8;8,36;43;4,44;100;
2022;5103007;Chapada dos Guimarães - MT;MT;62,15;60,1443;92,08;71;36,68;24;13,16;100;
2022;5103056;Cláudia - MT;MT;60,44;77,6802;91,65;36;22,77;44;5,21;100;
2022;5103106;Cocalinho - MT;MT;32,34;67,9220;54,27;51;25,62;31;5,36;0;
2022;5103205;Colíder - MT;MT;63,17;81,8876;86,66;52;25,14;73;3,72;100;
2022;5103254;Colniza - MT;MT;46,36;51,5315;44,17;45;5,58;86;1,94;100;
2022;5103304;Comodoro - MT;MT;57,82;67,5438;81,08;74;4,76;77;7,31;100;
2022;5103353;Confresa - MT;MT;51,28;59,6267;50,07;79;19,55;46;2,85;100;
2022;5103361;"Conquista D'Oeste - MT";MT;51,66;64,8361;54,25;37;7,55;73;17,72;100;
2022;5103379;Cotriguaçu - MT;MT;18,62;30,7271;11,13;70;9,79;77;4,54;0;
2022;5103403;Cuiabá - MT;MT;72,11;99,3279;92,42;86;32,79;82;10,62;100;
2022;5103437;Curvelândia - MT;MT;55,11;73,6480;71,90;61;2,06;59;10,19;100;
2022;5103452;Denise - MT;MT;58,09;90,3006;78,43;31;11,44;22;19,00;100;
2022;5103502;Diamantino - MT;MT;63,53;79,8899;91,40;76;20,31;52;8,35;100;
2022;5103601;Dom Aquino - MT;MT;58,41;80,5292;79,92;46;14,29;44;10,58;100;
2022;5103700;Feliz Natal - MT;MT;34,76;61,4001;71,62;50;21,18;51;4,75;0;
2022;5103809;"Figueirópolis D'Oeste - MT";MT;42,30;66,9045;9,40;59;4,63;56;10,45;100;
2022;5103858;Gaúcha do Norte - MT;MT;39,25;34,0220;20,30;53;9,67;64;5,78;100;
2022;5103908;General Carneiro - MT;MT;19,67;36,5864;38,71;9;5,08;59;8,28;0;
2022;5103957;"Glória D'Oeste - MT";MT;37,66;78,0519;78,91;5;18,07;69;11,47;0;
2022;5104104;Guarantã do Norte - MT;MT;65,02;76,4109;91,02;59;30,16;83;3,76;100;
2022;5104203;Guiratinga - MT;MT;57,05;80,8843;70,01;63;15,48;28;12,16;100;
2022;5104500;Indiavaí - MT;MT;51,25;76,9911;48,50;12;6,17;68;22,58;100;
2022;5104526;Ipiranga do Norte - MT;MT;60,21;70,1126;83,53;67;14,77;80;6,40;100;
2022;5104542;Itanhangá - MT;MT;38,83;61,5054;10,04;21;6,70;56;4,42;100;
2022;5104559;Itaúba - MT;MT;65,50;85,5992;91,21;39;31,24;68;9,96;100;
2022;5104609;Itiquira - MT;MT;50,78;47,9282;76,51;41;13,05;32;9,53;100;
2022;5104807;Jaciara - MT;MT;65,28;92,3013;89,92;67;27,93;38;7,00;100;
2022;5104906;Jangada - MT;MT;52,56;47,2120;78,98;39;4,79;75;13,46;100;
2022;5105002;Jauru - MT;MT;54,30;60,0321;67,84;84;5,13;74;5,97;100;
2022;5105101;Juara - MT;MT;60,50;77,7967;81,53;79;12,45;73;2,39;100;
